,Method,Parameter,Signal_id,Repetition,-5,0,10,20,30
1577,thresholding_garrote,"((), {})",HermiteFunction,17,2.0113991872828847,7.080863482583428,17.14992455750586,27.13424194948548,37.08798083305643
1578,thresholding_garrote,"((), {})",HermiteFunction,18,2.014779943866972,7.092546835926534,17.1908210728975,27.234468082280618,37.27914570781248
1579,thresholding_garrote,"((), {})",HermiteFunction,19,2.2685983270723247,7.233248557823896,17.178287262443202,27.079791670537638,36.988024145121486
1580,thresholding_garrote,"((), {})",HermiteFunction,20,2.538328783388258,7.628050098525588,17.72863484892123,27.776554534633817,37.76981355323032
1581,thresholding_garrote,"((), {})",HermiteFunction,21,1.7299556976645318,6.703603505356256,16.70689866981825,26.692807164148178,36.65128092130344
1582,thresholding_garrote,"((), {})",HermiteFunction,22,1.8208927525766598,6.844440072883598,16.865088069109678,26.873763186380426,36.8734474901755
1583,thresholding_garrote,"((), {})",HermiteFunction,23,1.5969404018136264,6.689402111590802,16.816019683944656,26.856148477790043,36.85926335054196
1584,thresholding_garrote,"((), {})",HermiteFunction,24,1.4364497328983892,6.544172422353457,16.674700942020205,26.747763843916957,36.787413885537305
1585,thresholding_garrote,"((), {})",HermiteFunction,25,1.9865523862737866,7.045844375454352,17.084387251541212,27.07368786212622,37.03211070320381
1586,thresholding_garrote,"((), {})",HermiteFunction,26,1.1756690430859955,6.154034223986676,16.126310976442138,26.079697800092504,36.04161547080252
1587,thresholding_garrote,"((), {})",HermiteFunction,27,1.7805731492310917,6.811209028505557,16.83612233761305,26.88280707084867,36.906279790650004
1588,thresholding_garrote,"((), {})",HermiteFunction,28,2.7255589543034766,7.777234071013025,17.78615845353157,27.753401615298067,37.71863093812175
1589,thresholding_garrote,"((), {})",HermiteFunction,29,3.0536443801549575,8.126447380980844,18.188311057663753,28.216388701546208,38.188861405791144
1590,thresholding_hard,"((), {})",HermiteFunction,0,9.772045376744005,14.977759781881668,23.13251359498581,32.08983283365252,41.41619874584219
1591,thresholding_hard,"((), {})",HermiteFunction,1,7.880947905148785,14.617118709289018,23.460243341774017,32.533301563222125,41.75055676083254
1592,thresholding_hard,"((), {})",HermiteFunction,2,3.8324608327476795,13.397086048261034,23.580724406569587,32.66497503152313,41.836766521283124
1593,thresholding_hard,"((), {})",HermiteFunction,3,4.437412811165848,13.950124183767985,23.602932352799808,32.495376040569084,41.54843742790881
1594,thresholding_hard,"((), {})",HermiteFunction,4,6.613873030130836,14.777517685671322,23.66438288308377,32.53828935997423,41.77100328767517
1595,thresholding_hard,"((), {})",HermiteFunction,5,5.122377189768779,13.471019487965739,23.14588920825554,32.45167066332507,41.902606957828255
1596,thresholding_hard,"((), {})",HermiteFunction,6,4.163512982690488,12.181237423279148,21.584106806089206,30.844666078761506,40.3510697954783
1597,thresholding_hard,"((), {})",HermiteFunction,7,7.175232265634958,14.263752365792826,23.10883327479935,32.09358852245448,41.31365462411544
1598,thresholding_hard,"((), {})",HermiteFunction,8,5.105244485889203,14.383394196697925,24.000216393182047,33.088215579828415,42.468550945211106
1599,thresholding_hard,"((), {})",HermiteFunction,9,6.5407528567351,14.971246140960366,23.953060919498583,32.86223951416696,42.03437366249909
1600,thresholding_hard,"((), {})",HermiteFunction,10,6.658393902860748,14.371427275876908,23.604287834436782,32.7103533834022,42.11551388050019
1601,thresholding_hard,"((), {})",HermiteFunction,11,5.9255784757649295,13.794348363829368,23.452915910299996,32.77522540389251,42.21093293855152
1602,thresholding_hard,"((), {})",HermiteFunction,12,3.758904260195342,13.225446068235538,23.40603187693851,32.48838941818268,41.75516812829719
1603,thresholding_hard,"((), {})",HermiteFunction,13,9.035353078638565,15.643046243588916,24.029131852440194,32.96980368802666,42.19972141305118
1604,thresholding_hard,"((), {})",HermiteFunction,14,3.0072844082451167,13.962420469445455,24.779849431237686,33.963722548992145,43.2067500347381
1605,thresholding_hard,"((), {})",HermiteFunction,15,4.59763968553799,13.16007176002341,22.839687612675228,32.2424097633361,41.72482987456303
1606,thresholding_hard,"((), {})",HermiteFunction,16,8.77564271981923,15.672522696659266,24.035800179872588,33.05077709915742,42.312442844272795
1607,thresholding_hard,"((), {})",HermiteFunction,17,5.069902113893164,13.283814550441118,23.020356166595107,32.310415725842645,41.61143183963787
1608,thresholding_hard,"((), {})",HermiteFunction,18,7.036106889980952,15.905808511886839,24.735931758623156,33.496550304505824,42.64072455124592
1609,thresholding_hard,"((), {})",HermiteFunction,19,8.11377672106428,14.274821113410965,22.524876344474837,31.19962088192843,40.314390189359635
1610,thresholding_hard,"((), {})",HermiteFunction,20,5.336029974160208,14.685668202893329,24.761402617649782,33.96879805762995,43.21963829236563
1611,thresholding_hard,"((), {})",HermiteFunction,21,8.40210716863911,14.736790218925321,23.151968757605612,32.21698142271896,41.524118982692436
1612,thresholding_hard,"((), {})",HermiteFunction,22,8.44666145534013,14.328912224870702,22.732701366867957,31.782951951830295,41.094272641446864
1613,thresholding_hard,"((), {})",HermiteFunction,23,5.8318199265786514,14.650977851547395,24.35264997419019,33.35189150510367,42.51882251923722
1614,thresholding_hard,"((), {})",HermiteFunction,24,4.9558164932116,13.914225374329376,23.81325241058978,33.00999696472448,42.30235574297826
1615,thresholding_hard,"((), {})",HermiteFunction,25,5.566992799724867,14.051645554014907,23.433066711209012,32.40686133089071,41.6540373232121
1616,thresholding_hard,"((), {})",HermiteFunction,26,6.146267908072311,12.490608062336253,21.340544346040602,30.549801122232452,39.97912740625018
1617,thresholding_hard,"((), {})",HermiteFunction,27,6.884740183352431,13.871723416141696,22.744904686695836,31.878565179669458,41.30775856923675
1618,thresholding_hard,"((), {})",HermiteFunction,28,5.837406023308887,15.185535162201734,24.616243693049164,33.496695884109926,42.664226544764546
1619,thresholding_hard,"((), {})",HermiteFunction,29,4.970309858816962,13.605552610476103,23.371678446456162,32.61935575786487,42.02053798939474
